Latitude,Longitude,Magnitude
53.1465,-166.7983,1.7
40.4611667,-121.38566670000002,0.61
40.3945,-121.50399999999999,0.72
41.9117,-119.6163,2.21
41.9102,-119.6063,2.67
40.4231667,-121.464,0.38
40.3946667,-121.48283329999998,0.38
40.3856667,-121.50399999999999,0.63
40.3935,-121.4795,1.63
58.1894,-155.3528,1.0
40.3991667,-121.4805,1.82
7.5639,94.4255,4.6
40.3895,-121.50833329999999,1.07
61.3861,-150.3468,1.0
42.4978,-111.5629,3.3
38.3579,-118.2242,1.16
61.9562,-149.6124,1.4
62.9789,-149.7443,3.0
40.3911667,-121.50483329999999,0.33
65.5144,-149.8074,1.0
59.6832,-153.1113,2.3
37.1248333,-121.5265,1.03
52.6133,152.8328,4.7
36.1367,-97.4802,2.7
40.3895,-121.48716670000002,1.66
40.4013333,-121.48716670000002,1.87
40.3956667,-121.4733333,1.31
40.3835,-121.499,0.83
40.3873333,-121.48916670000001,0.83
36.7559,-97.5648,3.5
34.3166667,-117.64783329999999,0.75
-1.6898,-78.1012,4.8
40.3896667,-121.49416670000001,0.51
40.4153333,-121.46983329999999,0.49
64.4645,-148.0484,0.9
41.8646,-119.6136,1.35
40.3901667,-121.49933329999999,0.5
37.4825,-118.78066670000001,1.34
64.4749,-148.0153,0.8
40.3956667,-121.48416670000002,0.37
40.392166700000004,-121.48433329999999,0.34
38.8306656,-122.79633329999999,0.51
40.3985,-121.478,0.55
37.600333299999996,-118.912,0.34
40.4095,-121.47200000000001,0.49
40.3851667,-121.50416670000001,0.77
40.398166700000004,-121.47183329999999,1.81
37.655333299999995,-118.86116670000001,0.43
33.984,-116.311,1.65
61.4158,-147.157,2.2
61.1765,-146.8629,1.4
40.397,-121.48066670000001,1.1
65.1327,-149.065,0.7
38.8241667,-122.84233329999999,2.11
37.6563333,-118.86133329999998,0.48
40.393,-121.486,1.94
40.3955,-121.47766670000001,1.97
40.3926667,-121.4955,0.85
41.8921,-119.6203,3.28
36.3926667,-120.9595,1.02
40.3886667,-121.50383329999998,1.28
40.396333299999995,-121.493,1.87
40.3931667,-121.49216670000001,0.34
53.8554,-166.9053,1.1
40.389,-121.505,0.89
38.8246667,-122.8453333,1.01
40.3986667,-121.4853333,1.93
64.4982,-148.0871,0.5
37.6448333,-122.30799999999999,0.82
19.0035,-64.4244,3.0
40.3838333,-121.5055,1.43
40.4016667,-121.47983329999998,1.9
61.1178,-140.3179,1.4
35.5506667,-120.7805,1.59
40.3965,-121.49483329999998,2.14
40.399333299999995,-121.4913333,1.74
40.394,-121.48733329999999,1.27
38.82799910000001,-122.8093338,0.56
40.3875,-121.5035,0.56
60.0858,-152.7073,1.6
40.3908333,-121.5055,1.08
46.1973,-122.1748,0.9
40.3915,-121.5025,0.86
36.1381667,-118.0575,1.06
40.3956667,-121.48383329999999,0.85
61.3083,-150.2442,1.1
40.3968333,-121.48566670000001,1.31
60.1835,-152.7587,2.8
40.3845,-121.50383329999998,1.38
40.409833299999995,-121.473,0.74
40.3903333,-121.48666670000001,0.51
41.8449,-119.6343,1.16
40.393,-121.49716670000001,1.01
40.3908333,-121.47666670000001,2.17
40.3833333,-121.507,0.83
60.2223,-141.6503,1.2
40.3918333,-121.49933329999999,1.06
33.3888333,-116.36283329999999,0.48
40.396666700000004,-121.46316670000002,0.51
40.3955,-121.49066670000002,0.83
37.432333299999996,-118.5465,0.94
40.389166700000004,-121.5025,0.5
40.397,-121.47783329999999,1.53
40.3948333,-121.48666670000001,0.51
40.401166700000005,-121.48016670000001,1.73
64.4933,-148.1295,0.7
64.4961,-148.0907,0.9
40.3945,-121.49083329999999,1.56
40.396333299999995,-121.47466670000001,1.4
40.3865,-121.505,0.75
64.4711,-148.0669,1.1
40.3848333,-121.50416670000001,0.69
40.3933333,-121.4925,1.09
40.3941667,-121.49233329999998,0.74
40.395166700000004,-121.4913333,1.14
51.7463,178.6097,2.7
40.4028333,-121.48700000000001,2.83
40.3875,-121.5025,0.71
40.3905,-121.4895,0.97
40.3945,-121.47783329999999,2.11
40.386166700000004,-121.50633329999998,1.8
60.9486,-152.0827,1.4
46.1977,-122.1773,1.0
40.389166700000004,-121.50200000000001,0.87
40.3886667,-121.50033329999998,0.33
40.4025,-121.48866670000001,2.66
40.413166700000005,-121.469,0.35
36.1343333,-118.05816670000002,1.44
46.371,-111.4055,1.2
40.3933333,-121.46266670000001,0.45
40.3941667,-121.4883333,0.63
40.407166700000005,-121.48016670000001,1.9
38.824501,-122.8433304,0.32
63.2902,-151.7926,0.9
40.3918333,-121.492,2.0
40.399666700000004,-121.49833329999998,1.28
40.3893333,-121.50516670000002,1.17
40.3896667,-121.50466670000002,0.89
38.532166700000005,-122.42683329999998,1.42
40.3905,-121.50299999999999,0.42
41.8598,-119.64,0.96
40.390666700000004,-121.50299999999999,0.71
38.8068333,-122.81216670000002,1.25
40.4051667,-121.48716670000002,0.49
33.9665,-116.874,0.69
40.3973333,-121.48766670000002,0.49
62.7476,-147.8961,0.4
40.3948333,-121.50083329999998,0.47
64.4811,-148.0594,0.9
41.9193,-119.6385,2.03
64.4967,-148.1121,0.5
27.8952,55.9401,4.9
40.3943333,-121.49283329999999,0.49
40.4018333,-121.48633329999998,1.76
40.4051667,-121.46799999999999,0.56
64.4753,-148.0489,1.4
60.3699,-140.3806,1.0
40.3931667,-121.48883329999998,0.52
40.4006667,-121.48083329999999,0.82
40.4,-121.48316670000001,0.56
40.4035,-121.47983329999998,0.36
40.397833299999995,-121.485,1.25
39.3439,-119.9971,0.93
41.8934,-119.6391,1.08
40.4035,-121.4995,1.07
40.4096667,-121.4775,0.39
62.1747,-151.2683,1.8
36.1303333,-118.05783329999998,0.96
40.401166700000005,-121.47666670000001,2.02
41.9053,-119.6725,1.99
37.4751667,-118.78816670000002,0.48
40.4043333,-121.47366670000001,1.31
40.400999999999996,-121.46833329999998,1.72
47.9165,-114.8821,1.2
42.092,-120.2813,0.31
40.416,-121.50583329999999,0.68
40.391999999999996,-121.50916670000001,0.34
64.24,-148.149,0.6
42.0938,-120.2656,0.3
59.973,-140.0627,1.1
40.4468333,-121.43566670000001,0.87
40.397,-121.46816670000001,0.87
40.4035,-121.50733329999998,0.29
40.395166700000004,-121.49383329999999,1.08
64.4694,-148.0851,0.9
36.133166700000004,-118.05799999999999,1.3
40.3975,-121.4815,1.36
40.3946667,-121.48566670000001,1.07
40.3693333,-121.5065,0.6
40.399666700000004,-121.48133329999999,1.31
64.4764,-148.0268,0.8
33.777,-117.70766670000002,1.42
40.3926667,-121.50483329999999,1.03
41.9083,-119.6539,2.04
40.391999999999996,-121.50116670000001,1.73
59.6101,-152.8581,1.6
40.3911667,-121.50166670000002,1.8
40.4013333,-121.48866670000001,1.83
40.3958333,-121.485,2.04
40.393666700000004,-121.44283329999999,2.1
40.4006667,-121.47916670000001,3.85
40.4015,-121.48,2.05
40.389,-121.5086667,0.76
40.3878333,-121.5055,0.98
19.4008,-155.6342,0.8
36.1326667,-118.05766670000001,1.63
38.829666100000004,-122.8099976,0.19
18.266,-67.1139,1.9
60.9345,-147.0534,1.4
7.4848,94.264,5.1
37.5298333,-118.86116670000001,0.62
41.9018,-119.6189,1.12
40.3991667,-121.4925,1.52
61.2893,-147.3451,1.2
37.194166700000004,-121.58983329999998,1.03
7.4678,94.3437,5.3
40.3878333,-121.5075,0.47
40.4001667,-121.4883333,2.44
7.8249,94.5708,4.7
40.397833299999995,-121.4913333,0.55
40.391999999999996,-121.50399999999999,1.13
59.8863,-151.1826,1.7
61.331,-152.2628,0.6
18.6914,-65.7281,2.7
19.514,-155.6895,1.1
40.415,-121.4733333,0.44
41.8536,-119.6397,2.08
63.8136,-149.3093,1.1
40.3881667,-121.5075,0.66
36.1335,-118.05799999999999,1.36
40.397,-121.48383329999999,1.3
40.3948333,-121.49633329999999,1.81
40.399,-121.48566670000001,0.61
62.9444,-149.0668,1.0
40.3911667,-121.4965,1.27
40.396333299999995,-121.48899999999999,0.55
63.0702,-149.4095,1.2
33.4898333,-116.50733329999998,0.15
40.3956667,-121.49183329999998,0.77
61.6927,-151.0935,1.6
40.4001667,-121.49366670000002,2.17
40.4063333,-121.48733329999999,2.45
36.8011667,-121.44333329999999,0.89
52.8657,-169.5451,2.4
37.628666700000004,-118.8885,0.37
37.1528333,-121.536,0.81
32.875,-116.20683329999999,1.04
33.729,-116.82516670000001,0.55
62.1145,-150.9297,1.4
33.523166700000004,-116.5236667,0.42
47.3647,-122.3893,1.1
61.7666,-141.1652,1.3
38.809166,-122.8000031,0.68
62.9735,-148.7756,0.7
19.4093,-155.2918,2.0
59.8559,-152.5678,2.8
7.8339,94.5965,5.0
19.1913,-155.4107,1.9
63.2541,-150.1932,1.2
7.425,94.4681,4.1
37.1745,-114.00666670000001,0.5
36.0911667,-120.66799999999999,1.08
41.813,-119.6849,1.89
37.1435,28.7455,4.2
61.3133,-150.3472,1.6
36.1315,-118.075,0.82
59.9854,-141.1415,1.4
62.8162,-149.2288,0.8
33.8346667,-117.0985,0.75
63.1063,-150.5065,1.3
61.043,-140.0351,1.3
39.8322,-120.7826,0.55
62.4679,-151.4148,1.5
19.0158,-65.0288,2.7
38.8176651,-122.8218307,1.13
7.4558,94.4866,4.4
37.6041667,-118.9138333,0.15
33.4655,-116.5715,1.01
64.6132,-17.7399,4.5
40.3896667,-121.50433329999998,1.01
41.8827,-119.6109,1.95
35.645,-120.93516670000001,2.32
46.872,-119.3323,0.6
53.8354,167.1926,4.2
18.2241,-64.1365,2.8
38.828167,-122.8523331,0.89
-4.9202,29.4305,4.8
38.7896652,-122.77116389999999,0.56
38.8293343,-122.85383610000001,1.04
38.8284988,-122.8521652,0.65
60.2864,-140.2959,1.3
58.341,-137.0143,1.4
37.0391667,-121.19466670000001,1.68
63.2108,-149.3286,1.9
33.8976667,-117.02799999999999,1.52
40.3888333,-121.50716670000001,0.66
44.5963333,-110.679,0.73
36.792,-121.26299999999999,1.09
40.4063333,-121.44766670000001,1.87
62.8965,-148.8892,0.1
33.3998333,-116.4016667,0.97
41.1143333,-111.60083329999999,2.1
62.8511,-150.6187,1.3
38.8133316,-122.8206635,0.69
60.2626,-152.5657,1.5
44.6008333,-110.6805,1.32
33.6411667,-116.69366670000001,0.43
34.0248333,-117.23716670000002,1.27
63.1634,-149.2939,1.1
37.492,-118.99216670000001,0.47
0.7094,-77.8274,4.4
64.5671,-17.5779,4.6
60.3033,-140.1693,1.1
37.1806667,-114.00316670000001,1.07
46.198,-122.18,0.6
66.4388,-142.6033,2.9
64.2237,-148.2523,0.6
44.600666700000005,-110.684,1.64
38.8323326,-122.81166840000002,0.89
41.838,-119.6322,2.61
60.1697,-141.0325,1.4
34.024333299999995,-117.24483329999998,1.08
38.82249829999999,-122.8428345,0.61
59.7453,-152.2998,1.5
33.314,-116.17333329999998,1.49
40.395166700000004,-121.49383329999999,0.88
35.0386667,-117.66116670000001,1.53
-20.0658,-175.6071,4.4
38.7928352,-122.7458344,0.5
37.6348333,-118.88316670000002,1.28
62.3746,-149.061,1.1
37.637666700000004,-118.88383329999999,0.37
38.9331667,-122.76033329999999,1.21
64.9907,-147.3533,1.7
-4.2172,134.1167,4.6
33.3938333,-116.96266670000001,0.73
34.5598333,-116.24633329999999,1.27
-58.8531,-25.5233,5.0
33.6716667,-116.77083329999999,0.72
37.636166700000004,-118.88633329999999,0.62
40.465,-124.7145,2.54
40.396,-121.4985,0.47
38.8165016,-122.81933590000001,0.56
19.4887,-155.5813,0.8
46.1997,-122.1763,0.2
40.388000000000005,-121.506,1.29
34.2813333,-116.86983329999998,0.93
47.2467,-123.6978,0.9
38.8255,-122.78166670000002,0.2
64.6504,-17.7836,4.8
40.375,-125.36516670000002,2.54
38.7944984,-122.7490005,0.89
41.9211,-119.631,3.17
19.3953,-155.2882,1.8
61.2265,-147.0072,2.3
33.666,-116.77116670000001,0.98
33.660166700000005,-116.77483329999998,1.46
33.6595,-116.7695,1.08
-32.0061,-178.2547,4.4
39.1176,-115.9706,2.75
13.2165,-90.8583,4.1
7.2898,94.5428,4.4
38.8183333,-122.76433329999999,0.28
31.480333299999998,-115.53683329999998,2.34
61.244,-147.0221,3.5
-29.9977,-177.8453,5.7
61.2237,-146.9799,1.3
36.8383,-97.874,2.5
61.2438,-147.0229,3.1
37.4573333,-118.81916670000001,0.83
19.3342,-155.1777,1.7
43.6713,-121.3643,1.9
60.0274,-150.3422,2.0
39.31,19.41,4.3
34.0416667,-117.34683329999999,1.05
61.5302,-140.6848,2.5
46.979,-122.2158,0.8
47.699,-121.4817,2.1
41.9078,-119.5962,2.66
61.5259,-140.6902,1.4
61.6402,-149.5604,1.3
37.4718333,-118.78133329999999,0.94
37.3681667,-118.46,2.42
38.786335,-122.74466709999999,0.37
62.9582,-149.3548,1.4
19.5187,-155.6918,1.1
39.1603333,-123.13683329999999,1.65
61.528,-140.6839,2.3
37.5621667,-113.05766670000001,0.88
61.3835,-149.7111,3.3
40.5936667,-121.82600000000001,0.91
61.5377,-140.6765,1.9
36.9805,-121.62283329999998,0.9
60.528,-151.3562,1.6
38.81,-122.78200000000001,1.97
65.771,-150.9358,2.0
37.6356667,-118.87966670000002,1.1
38.81316760000001,-122.80916599999999,0.43
13.3633,-90.7798,5.0
40.4005,-121.49233329999998,0.83
46.8522,-121.7552,0.1
40.4193333,-121.46733329999999,0.36
36.1297,-97.4626,2.7
40.3925,-121.49183329999998,0.58
38.814167,-122.77532959999999,0.79
38.816001899999996,-122.77833559999999,0.53
51.5226,-177.4898,2.3
62.5817,-149.4566,1.2
61.5331,-140.6793,1.4
37.9255,-120.523,1.67
33.9366667,-117.1578333,1.1
19.9172,-155.6972,1.9
40.3931667,-121.50333329999998,0.65
40.3983333,-121.4883333,0.7
40.3998333,-121.49016670000002,0.63
61.0609,-147.7033,1.4
40.3896667,-121.507,1.51
61.5402,-140.7113,3.4
38.8333321,-122.79699709999998,0.56
37.5791667,-118.82866670000001,0.32
40.3928333,-121.50066670000001,0.34
38.82249829999999,-122.8458328,0.43
40.4006667,-121.4945,2.03
40.389166700000004,-121.5065,0.77
61.5821,-147.5567,1.4
40.4,-121.485,0.84
38.8343333,-122.79866670000001,1.38
38.8168335,-122.82283020000001,0.83
33.978333299999996,-116.81083329999998,1.12
37.6686667,-118.84566670000001,0.38
63.5152,-148.9762,1.6
40.3685,-124.4168333,2.14
41.9014,-119.6215,3.11
65.1043,-149.965,1.3
33.0355,-116.54899999999999,1.36
37.4766667,-118.78766670000002,1.19
34.1371667,-117.62033329999998,1.14
40.3895,-121.506,1.09
59.9413,-152.4044,1.5
37.1381667,-121.16516670000001,1.3
61.9128,-151.7551,1.7
19.5128,-155.6593,0.8
19.7448,-156.0647,3.8
37.6015,-118.8245,0.46
40.3658333,-124.4275,2.54
60.2079,-141.578,1.6
-36.2184,179.8083,4.8
33.7113333,-117.976,1.91
63.5688,-150.8252,0.9
33.877166700000004,-117.6575,1.04
59.6013,-138.9124,1.6
63.5593,-151.0289,1.1
41.8987,-119.6942,2.35
37.1731667,-114.02083329999999,2.95
36.225333299999996,-118.31516670000002,1.56
-22.9501,179.9304,4.7
40.409833299999995,-121.48166670000002,0.84
41.8687,-119.6735,2.27
38.816333799999995,-122.8718338,0.46
40.3975,-121.47883329999999,1.07
40.3965,-121.4765,0.75
32.8036667,-115.58216670000002,1.96
60.5484,-148.8407,1.6
37.675,-118.88,0.35
38.8156662,-122.8218307,0.36
38.8165016,-122.8206635,0.85
41.8628,-119.6066,3.48
-50.1934,119.7244,4.8
18.0641,-68.3107,3.7
27.8899,55.8454,5.4
63.1585,-150.47,1.4
37.7726667,-121.979,1.89
37.770166700000004,-121.976,1.35
38.7496681,-122.71350100000001,0.83
40.4138333,-121.47283329999999,0.3
38.8708,75.5482,4.6
36.8408,-97.8749,2.5
40.400999999999996,-121.484,0.69
51.7285,178.5897,2.2
40.402666700000005,-121.48383329999999,0.69
36.021,-97.0973,2.5
62.5678,-151.197,1.6
38.7783318,-122.7298355,0.68
38.825500500000004,-122.7638321,0.29
38.8145,-122.82083329999999,0.18
12.0442,-86.42399999999999,4.8
37.631666700000004,-118.8795,0.24
37.4815,-119.34116670000002,1.02
46.1985,-122.1763,0.9
35.74,-121.14716670000001,1.22
38.1275,-111.95683329999999,1.44
37.6335,-118.88016670000002,0.38
40.403,-121.4943333,2.06
5.6347,126.6631,4.6
38.819831799999996,-122.76466370000001,0.88
46.4202,-122.3903,0.8
34.192666700000004,-117.27799999999999,0.94
40.402333299999995,-121.49216670000001,0.6
40.401166700000005,-121.48416670000002,0.33
40.3983333,-121.4895,0.89
40.3933333,-121.50316670000001,2.73
40.420333299999996,-121.464,2.79
39.5011,-118.4478,1.84
-21.6429,-68.5214,5.8
33.1495,-115.9815,1.64
38.792331700000005,-122.7758331,0.81
32.896,-116.27216670000001,1.12
34.1935,-117.27533329999999,0.95
40.3925,-121.50816670000002,1.09
33.780333299999995,-116.15866670000001,1.65
40.3971667,-121.49633329999999,0.97
37.6343333,-118.93700000000001,1.1
47.9102,-124.3338,1.3
47.9127,-124.3382,1.3
38.82249829999999,-122.85749820000001,0.58
34.1933333,-117.26583329999998,0.67
64.9149,-148.6012,0.8
19.456,94.8794,4.6
40.3943333,-121.50616670000001,0.54
40.4036667,-121.48733329999999,0.55
46.202,-122.1877,0.6
37.6325,-118.8836667,1.08
40.4055,-124.0875,1.4
-22.7746,171.4453,6.1
64.4924,-148.0609,0.6
37.573666700000004,-118.8295,0.67
49.0698,-112.5006,2.1
38.8413315,-122.840332,0.67
45.571999999999996,150.8684,4.5
62.3856,-149.4986,1.1
37.1515,-121.53983329999998,1.25
38.825,-122.844,0.32
40.4055,-121.48816670000001,2.12
-28.3824,-68.9527,4.8
32.8209,-96.8906,2.3
35.528833299999995,-120.8375,1.6
36.7635,-121.3815,0.74
40.4153333,-121.471,1.77
40.408,-121.48733329999999,1.82
61.4514,-140.5168,1.3
38.746,-119.5328,1.15
37.4493333,-112.98033329999998,1.76
38.8358345,-122.80982970000001,0.18
32.8666667,-118.6535,4.11
32.8556667,-118.59883329999998,3.44
64.4815,-148.0351,0.5
33.7071667,-117.985,2.45
46.198,-122.1797,0.1
33.6973333,-118.001,1.81
38.7788315,-122.7310028,0.73
44.7978,-111.5358,1.1
40.3991667,-121.492,0.58
47.9082,-124.3357,1.4
64.4876,-148.0397,0.7
46.51,-122.5083,0.6
34.1431667,-117.45866670000001,0.87
40.3926667,-121.49483329999998,0.89
61.808,-144.064,1.1
38.8429985,-122.83032990000001,0.8
60.4683,-143.1063,1.1
40.4021667,-121.48633329999998,0.3
41.917,-119.6346,2.28
38.8238335,-122.80283359999999,0.43
37.4713333,-118.78516670000002,1.61
36.5441667,-121.1355,1.96
41.8948,-119.6327,2.23
33.238,-116.3815,0.72
38.8311653,-122.8051682,0.56
38.7891655,-122.75216670000002,0.72
38.818332700000006,-122.7624969,0.47
40.3975,-121.48383329999999,0.48
37.1502,28.8229,4.8
61.4527,-152.0201,1.8
-6.4578,104.2282,4.9
40.3926667,-121.48816670000001,0.92
40.3973333,-121.48216670000001,0.79
40.400999999999996,-121.491,1.27
40.4065,-121.4885,2.16
40.4,-121.48683329999999,0.62
36.5455,-121.13616670000002,0.6
19.4625,-155.5965,0.6
60.5834,-148.4956,1.7
33.6946667,-116.82983329999999,0.89
64.6325,-149.1766,0.8
38.8278351,-122.8131638,1.0
59.1796,-136.2633,2.0
40.3973333,-121.48700000000001,0.69
40.4211667,-121.4685,0.6
40.400999999999996,-121.49666670000002,0.79
40.3865,-121.48683329999999,0.83
40.4043333,-121.4943333,1.88
65.1348,-149.0536,1.5
42.0048,-119.4258,1.83
-8.1933,107.31200000000001,4.6
38.5784,-118.2246,1.31
40.395166700000004,-121.48899999999999,0.66
60.332,-140.2733,1.4
40.3806667,-121.45016670000001,0.51
61.6919,-150.3442,1.3
10.0226,126.7448,5.2
40.400999999999996,-121.47966670000001,0.69
35.8001,-97.4323,2.8
40.4015,-121.48416670000002,0.53
40.4043333,-121.49183329999998,0.73
33.1485,-116.443,0.92
-17.7465,-69.5898,4.4
40.403833299999995,-121.48916670000001,2.44
63.0528,-151.4002,1.6
60.3339,-140.2459,2.0
40.3983333,-121.49733329999998,0.96
40.3988333,-121.48200000000001,0.84
40.403,-121.485,0.48
62.9238,-151.1416,1.5
40.395,-121.48966670000001,1.07
40.402,-121.49183329999998,0.67
51.626999999999995,-175.773,2.1
40.4085,-121.48283329999998,2.15
28.679000000000002,143.3489,4.5
40.409,-121.48366670000001,0.44
-10.2668,161.7792,4.7
40.4343333,-121.458,1.07
59.8223,-152.2851,2.1
38.8133316,-122.8108368,1.13
40.4035,-121.48816670000001,1.16
55.6639,-159.2373,2.2
40.4025,-121.49016670000002,0.45
37.5963333,-118.83,0.74
36.032,-120.60700000000001,0.92
65.1476,-149.0746,1.7
40.402,-121.49566670000002,1.47
36.7569,-97.5686,2.8
40.3913333,-121.508,1.18
40.4568333,-123.8181667,1.84
60.4528,-139.1656,2.2
41.9062,-119.615,2.11
40.3991667,-121.4943333,0.63
38.8351669,-122.77799990000001,0.56
40.4103333,-121.48883329999998,0.62
38.81733320000001,-122.76266480000001,1.09
41.8175,-119.6098,1.97
36.0969,-97.4874,2.5
18.4771,-65.7322,2.8
19.4557,-155.5983,0.7
41.9171,-119.6386,3.59
-23.9776,69.5585,5.2
57.6981,-137.5892,2.9
-3.8518,101.8245,4.7
36.7555,-97.5646,3.5
36.7095,-98.0402,2.5
51.8412,178.5506,4.1
38.4321,-119.3614,1.81
36.757,-97.5666,2.6
38.823001899999994,-122.8441696,0.33
36.7543,-97.5633,2.7
38.7495,-119.5296,1.24
36.0242,-97.09299999999999,3.1
38.7479,-119.5334,1.54
63.001999999999995,-149.1999,1.0
51.4491,-178.0838,2.2
40.1991667,-121.10516670000001,1.33
38.788833600000004,-122.73332979999999,0.72
-12.4524,14.7572,4.1
60.3428,-138.096,1.3
40.3875,-121.4865,0.36
38.783666700000005,-122.74333329999999,0.23
38.338,-122.37783329999999,1.02
10.5883,124.3648,4.5
41.9148,-119.6483,3.19
38.793335,-122.7456665,0.53
40.4166667,-121.46700000000001,1.69
25.2098,123.9312,4.4
-21.155,-173.15,4.5
37.4705,-118.78316670000001,0.47
-16.1199,-173.1322,4.4
60.0801,-140.8749,1.3
37.647833299999995,-119.34033329999998,0.96
63.2572,-151.6415,1.0
38.8078333,-122.81066670000001,0.18
-21.93,-179.2415,4.7
-60.3697,-28.4733,4.3
35.8448333,-120.39616670000001,0.82
37.6398333,-119.32,1.26
41.8923,-119.6145,3.23
63.2444,-151.6469,1.0
34.68,26.58,4.6
41.9069,-119.6257,2.74
19.354,-155.2652,1.7
61.7166,-151.8268,1.7
38.7482,-119.5272,1.59
63.2553,-151.6539,1.6
39.3845,-119.7601,1.08
38.8250008,-122.8431702,0.92
41.9063,-119.6285,1.36
37.598,-118.82883329999999,0.88
37.228666700000005,-122.03416670000001,1.49
34.147833299999995,-117.42133329999999,0.57
38.8100014,-122.79216770000001,0.45
-3.9134,-80.255,4.3
41.8451,-119.5851,2.26
19.3473,-155.1055,2.6
62.0677,-149.1326,2.0
41.8575,-119.6246,1.9
38.8100014,-122.79066470000001,0.43
41.9069,-119.6165,2.73
62.8761,-148.1036,1.0
37.3686667,-119.036,0.92
64.5574,-17.4688,5.3
0.8389,146.2391,4.7
38.824,-122.79866670000001,0.21
37.594333299999995,-118.83116670000001,0.59
38.8196667,-122.79899999999999,0.31
36.5678333,-120.69816670000002,1.74
40.402333299999995,-125.02616670000002,2.92
33.4986667,-116.79283329999998,0.31
36.0305,-97.0925,4.1
41.9015,-119.6533,2.39
34.1426667,-117.42083329999998,0.7
41.909,-119.6588,3.29
37.466666700000005,-118.78783329999999,0.77
37.484333299999996,-118.79416670000002,0.74
37.4728333,-118.78216670000002,2.09
63.1579,-150.8513,1.3
62.5644,-152.1484,2.0
65.0066,-150.3286,2.3
59.0348,-152.9418,3.2
13.184000000000001,144.1108,4.6
65.2219,-148.8768,0.5
33.4253333,-116.4,0.57
34.189666700000004,-117.2775,0.88
34.467833299999995,-117.9605,0.98
61.291000000000004,-149.3446,1.4
60.4747,-152.0326,2.4
38.822834,-122.84400179999999,1.48
38.8246667,-122.77866670000002,1.06
37.473,-118.78616670000001,1.84
37.4725,-118.78266670000001,1.48
37.473,-118.78166670000002,2.02
36.6656667,-121.2888333,2.22
19.4822,-155.5965,0.6
40.5575,-111.28016670000001,1.01
34.2763333,-116.86883329999999,0.82
60.1275,-152.9305,1.9
64.7199,-148.9344,1.1
38.7423333,-122.7025,0.27
38.8018341,-122.77466580000001,1.08
61.3203,-146.8316,1.4
64.77,-147.7719,0.1
-17.6567,-178.5808,4.6
-23.3974,-179.8469,5.0
-21.4245,-178.6113,4.6
35.3991667,-118.64133329999999,1.27
36.0325,-117.78200000000001,0.04
59.3559,-152.8668,2.5
63.1255,-150.8439,1.7
62.6183,-151.6785,1.5
46.8572,-121.7548,0.2
41.9017,-119.6171,3.06
37.6326667,-118.88283329999999,1.44
38.8100014,-122.81333159999998,1.03
63.0648,-151.6633,1.6
37.4705,-118.79133329999999,0.48
61.0567,-152.3882,1.7
13.1494,-90.9514,4.4
36.7516,-97.5559,2.6
42.1385,-111.881,1.43
62.3171,-149.6656,1.0
34.1938333,-117.27133329999998,0.97
34.2795,-116.87033329999998,0.97
38.835998499999995,-122.8066635,0.78
61.6403,-151.6135,1.6
38.8209991,-122.8441696,0.57
6.4242,-82.6311,4.5
54.1564,-165.1323,2.1
59.7554,-150.805,1.4
38.8204994,-122.7785034,0.9
38.8218346,-122.7774963,0.88
38.819000200000005,-122.7774963,1.75
41.8718,-119.6069,3.63
63.227,-151.4297,1.2
-7.0258,129.8828,4.4
46.4487,-122.4163,0.6
-5.4662,-78.3397,4.8
63.2892,-151.1525,1.6
34.2823333,-117.02833329999999,0.98
38.823001899999994,-122.83066559999999,0.43
61.7112,-149.5813,1.3
38.838001299999995,-122.77116389999999,0.51
38.840000200000006,-122.78433229999999,0.43
37.6296667,-121.76583329999998,1.63
36.2761,-97.2619,3.1
59.9384,-153.4115,2.0
33.6623333,-116.7616667,0.76
39.4011,-119.559,0.87
38.6728333,-122.76,1.36
61.1655,-146.4923,1.4
44.5827,-129.5598,3.5
34.284,-117.02616670000002,0.64
36.3661,71.2821,4.7
60.6282,-142.6715,1.7
38.819166700000004,-122.7925,0.22
38.7576667,-122.70083329999999,0.72
41.6871,-119.6975,1.32
63.5124,-148.0659,1.0
60.2533,-153.1156,1.8
27.0881,140.7973,4.1
38.837833399999994,-122.8118362,0.67
38.7929993,-122.7590027,0.48
36.228333299999996,-118.31766670000002,2.01
44.4558333,-110.42233329999999,1.2
36.2475,-120.80966670000001,1.24
61.7345,-150.7591,1.7
33.6176667,-116.66416670000001,0.01
41.9256,-119.6421,1.95
41.8913,-119.6225,2.19
61.1117,-147.2789,1.2
38.8048325,-122.8144989,0.55
38.8423347,-122.8401642,0.43
44.4491667,-110.40633329999999,0.58
-7.6144,128.3571,4.9
38.8101667,-122.82666670000002,0.19
18.3563,-67.3667,2.5
35.992,-120.93533329999998,1.71
41.8679,-119.6384,1.98
60.922,-147.5535,1.3
62.1455,-152.0863,1.6
38.772499100000005,-122.71800230000001,1.32
37.5308333,-118.8125,0.52
39.2246667,-122.7021667,1.21
18.1952,-66.8312,2.4
33.6708333,-116.72283329999999,0.67
62.1822,-151.5647,1.6
53.5293,-166.7192,1.8
35.8238333,-117.75333329999998,1.18
19.0608,-65.1147,2.5
46.1958,-122.1908,1.1
46.2065,-122.1975,1.0
19.4477,-155.4362,1.4
33.716666700000005,-116.8275,0.69
19.3257,-155.1823,1.4
38.8106651,-122.81333159999998,0.8
17.9734,145.6132,4.7
